ano;mes;mes_nome;orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;fonte_recurso_codigo;fonte_recurso_nome;categoria_receita_codigo;categoria_receita_nome;fonte_origem_receita_codigo;fonte_origem_receita_nome;subfonte_receita_codigo;subfonte_receita_nome;rubrica_receita_codigo;rubrica_receita_nome;alinea_receita_codigo;alinea_receita_nome;subalinea_receita_codigo;subalinea_receita_nome;receita_local_codigo;receita_local_nome;receita_prevista;receita_prevista_acrescimo;receita_prevista_atualizada;receita_arrecadada
2017;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;99;OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS;00;OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS;2381;TX SERV P/AUTENT PLANT E DOC EXCETO HABITE-SE ACEITE-SE;0,00;0,00;0,00;2940,60
2017;5;Maio;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;99;OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS;00;OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS;2381;TX SERV P/AUTENT PLANT E DOC EXCETO HABITE-SE ACEITE-SE;0,00;0,00;0,00;1014,00
2017;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;99;OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS;00;OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS;2381;TX SERV P/AUTENT PLANT E DOC EXCETO HABITE-SE ACEITE-SE;0,00;0,00;0,00;659,10
2017;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0119;RECURSOS DO STCP;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;53;TAXA PELO CADASTRAMENTO E RECADASTRAMENTO DO CONDUTOR EVENTUAL;00;TAXA PELO CADASTRAMENTO E RECADASTRAMENTO DO CONDUTOR EVENTUAL - STCP;2611;TAXA SERV ADM CADAST E CRED OPER COND EVENT SETCER;0,00;0,00;0,00;4568,38
2017;6;Junho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2236;TAXA LIC P/UTIL MEIOS PUBL-PARC DIV ATIV ADMINISTRATIVA;0,00;0,00;0,00;912,25
2017;7;Julho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2236;TAXA LIC P/UTIL MEIOS PUBL-PARC DIV ATIV ADMINISTRATIVA;0,00;0,00;0,00;628,18
2017;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2236;TAXA LIC P/UTIL MEIOS PUBL-PARC DIV ATIV ADMINISTRATIVA;0,00;0,00;0,00;831,85
2017;10;Outubro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2236;TAXA LIC P/UTIL MEIOS PUBL-PARC DIV ATIV ADMINISTRATIVA;0,00;0,00;0,00;1118,56
2017;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;99;OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;00;OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;2241;TAXA DE LIC P/A INST OU A UTIL DE MAQ MOT ETC-EXERCICIO;0,00;0,00;0,00;111686,78
2017;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;99;OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;00;OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;2241;TAXA DE LIC P/A INST OU A UTIL DE MAQ MOT ETC-EXERCICIO;0,00;0,00;0,00;4232,34
2017;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;99;OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;00;OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;2241;TAXA DE LIC P/A INST OU A UTIL DE MAQ MOT ETC-EXERCICIO;0,00;0,00;0,00;2504,74
2017;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2116;TAXA DE LIMPEZA PUBLICA-PARC DIV ATIVA ADMINISTRATIVA;0,00;0,00;0,00;183897,74
2017;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2117;TAXA DE LIMPEZA PUBLICA - PARC DIVIDA ATIVA JUDICIAL;0,00;0,00;0,00;279376,96
2017;6;Junho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2117;TAXA DE LIMPEZA PUBLICA - PARC DIVIDA ATIVA JUDICIAL;0,00;0,00;0,00;255085,26
2017;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0121;RECURSOS DA CIP;1;RECEITAS CORRENTES;2;RECEITA DE CONTRIBUIÇÕES;3;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;0;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;00;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - CIP;00;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - CIP;2125;RECEITA DE CONTRIB. P/SERVIÇO DE ILUMINAÇÃO PÚBLICA;0,00;0,00;0,00;0,63
2017;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0121;RECURSOS DA CIP;1;RECEITAS CORRENTES;2;RECEITA DE CONTRIBUIÇÕES;3;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;0;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;00;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - CIP;00;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - CIP;2125;RECEITA DE CONTRIB. P/SERVIÇO DE ILUMINAÇÃO PÚBLICA;0,00;0,00;0,00;29,35
2017;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0121;RECURSOS DA CIP;1;RECEITAS CORRENTES;2;RECEITA DE CONTRIBUIÇÕES;3;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;0;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;00;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - CIP;00;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - CIP;2125;RECEITA DE CONTRIB. P/SERVIÇO DE ILUMINAÇÃO PÚBLICA;0,00;0,00;0,00;4,44
2017;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0121;RECURSOS DA CIP;1;RECEITAS CORRENTES;2;RECEITA DE CONTRIBUIÇÕES;3;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;0;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;00;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - CIP;00;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - CIP;2125;RECEITA DE CONTRIB. P/SERVIÇO DE ILUMINAÇÃO PÚBLICA;0,00;0,00;0,00;4,44
2017;5;Maio;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMONIO E A RENDA;04;IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA - IR;34;IMPOSTO DE RENDA RETIDO NA FONTE SOBRE OUTROS RENDIMENTOS;1468;IMP. DE RENDA S/OUTROS RENDIMENTOS;0,00;0,00;0,00;1013045,20
2017;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMONIO E A RENDA;04;IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA - IR;34;IMPOSTO DE RENDA RETIDO NA FONTE SOBRE OUTROS RENDIMENTOS;1468;IMP. DE RENDA S/OUTROS RENDIMENTOS;0,00;0,00;0,00;915413,13
2017;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMONIO E A RENDA;04;IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA - IR;34;IMPOSTO DE RENDA RETIDO NA FONTE SOBRE OUTROS RENDIMENTOS;1468;IMP. DE RENDA S/OUTROS RENDIMENTOS;0,00;0,00;0,00;862667,30
2017;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;90;TAXA DE LIMPEZA PÚBLICA - TLP;00;TAXA DE LIMPEZA PÚBLICA - TLP;2111;TAXA DE LIMPEZA PUBLICA - EXERCICIO;0,00;0,00;0,00;345,57
2017;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;90;TAXA DE LIMPEZA PÚBLICA - TLP;00;TAXA DE LIMPEZA PÚBLICA - TLP;2112;TAXA DE LIMPEZA PUBLICA - EXERCICIOS ANTERIORES;0,00;0,00;0,00;291540,34
2017;10;Outubro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;90;TAXA DE LIMPEZA PÚBLICA - TLP;00;TAXA DE LIMPEZA PÚBLICA - TLP;2112;TAXA DE LIMPEZA PUBLICA - EXERCICIOS ANTERIORES;0,00;0,00;0,00;594225,03
2017;8;Agosto;16;SECRETARIA DE RELAÇÕES INSTITUCIONAIS;16.01;SECRETARIA DE RELAÇÕES INSTITUCIONAIS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2114;TAXA DE LIMPEZA PUBLICA  - DIVIDA ATIVA JUDICIAL;0,00;0,00;0,00;2666,80
2017;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2116;TAXA DE LIMPEZA PUBLICA-PARC DIV ATIVA ADMINISTRATIVA;0,00;0,00;0,00;266524,80
2017;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2114;TAXA DE LIMPEZA PUBLICA  - DIVIDA ATIVA JUDICIAL;0,00;0,00;0,00;242935,54
2017;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2114;TAXA DE LIMPEZA PUBLICA  - DIVIDA ATIVA JUDICIAL;0,00;0,00;0,00;112117,45
2017;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;3;RECEITA DA DIVIDA ATIVA;1;RECEITA DA DIVIDA ATIVA TRIBUTARIA;99;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;00;RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;2114;TAXA DE LIMPEZA PUBLICA  - DIVIDA ATIVA JUDICIAL;0,00;0,00;0,00;2780678,76
2017;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;90;TAXA DE LIMPEZA PÚBLICA - TLP;00;TAXA DE LIMPEZA PÚBLICA - TLP;2115;TAXA DE LIMPEZA PUBLICA - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;258609,23
2017;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;90;TAXA DE LIMPEZA PÚBLICA - TLP;00;TAXA DE LIMPEZA PÚBLICA - TLP;2115;TAXA DE LIMPEZA PUBLICA - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;316398,52
2017;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;90;TAXA DE LIMPEZA PÚBLICA - TLP;00;TAXA DE LIMPEZA PÚBLICA - TLP;2115;TAXA DE LIMPEZA PUBLICA - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;243681,40
2017;5;Maio;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;90;TAXA DE LIMPEZA PÚBLICA - TLP;00;TAXA DE LIMPEZA PÚBLICA - TLP;2115;TAXA DE LIMPEZA PUBLICA - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;292784,26
2017;7;Julho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;90;TAXA DE LIMPEZA PÚBLICA - TLP;00;TAXA DE LIMPEZA PÚBLICA - TLP;2115;TAXA DE LIMPEZA PUBLICA - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;246627,60
2017;7;Julho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0119;RECURSOS DO STCP;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;53;TAXA PELO CADASTRAMENTO E RECADASTRAMENTO DO CONDUTOR EVENTUAL;00;TAXA PELO CADASTRAMENTO E RECADASTRAMENTO DO CONDUTOR EVENTUAL - STCP;2611;TAXA SERV ADM CADAST E CRED OPER COND EVENT SETCER;0,00;0,00;0,00;785,04
2017;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0119;RECURSOS DO STCP;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;53;TAXA PELO CADASTRAMENTO E RECADASTRAMENTO DO CONDUTOR EVENTUAL;00;TAXA PELO CADASTRAMENTO E RECADASTRAMENTO DO CONDUTOR EVENTUAL - STCP;2611;TAXA SERV ADM CADAST E CRED OPER COND EVENT SETCER;0,00;0,00;0,00;340,50
2017;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0119;RECURSOS DO STCP;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;50;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;00;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;2821;TAXA P/EXPEDIÇÃO 2A VIA DE DOCTO STCP;0,00;0,00;0,00;21,61
2017;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0119;RECURSOS DO STCP;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;50;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;00;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;2821;TAXA P/EXPEDIÇÃO 2A VIA DE DOCTO STCP;0,00;0,00;0,00;50,52
2017;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0119;RECURSOS DO STCP;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;50;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;00;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;2821;TAXA P/EXPEDIÇÃO 2A VIA DE DOCTO STCP;0,00;0,00;0,00;49,38
2017;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0119;RECURSOS DO STCP;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;50;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;00;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;2821;TAXA P/EXPEDIÇÃO 2A VIA DE DOCTO STCP;0,00;0,00;0,00;98,76
2017;6;Junho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0119;RECURSOS DO STCP;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;50;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;00;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;2821;TAXA P/EXPEDIÇÃO 2A VIA DE DOCTO STCP;0,00;0,00;0,00;115,92
2017;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0119;RECURSOS DO STCP;1;RECEITAS CORRENTES;1;RECEITA TRIBUTÁRIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;50;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;00;TAXA PELA EXPEDIÇÃO DE 2º VIA DE DOCUMENTOS DO STCP;2821;TAXA P/EXPEDIÇÃO 2A VIA DE DOCTO STCP;0,00;0,00;0,00;24,69
