ID_UNIDADE_GESTORA,DEDUCAO_RECEITA,CATEGORIA_RECEITA,ORIGEM_RECEITA,ESPECIE_RECEITA,ANO_REFERENCIA,MES,VALOR_PREVISTO,VALOR_LANCAMENTO,ESFERA,DESCRICAO
530402,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,5295.44,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
651101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,1,0,12629.42,E,RESTITUICOES
651101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,1,0,35.00,E,INDENIZACOES E RESTITUICOES
820101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,1,0,755.00,E,RESTITUICOES
820101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,1,0,1195.00,E,RESTITUICOES
50501,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,RECEITAS DIVERSAS,2017,2,0,6000.00,E,RECEITAS DIVERSAS
70001,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,535376.54,E,INDENIZACOES E RESTITUICOES
70001,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,109869.10,E,INDENIZACOES E RESTITUICOES
70001,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,RECEITAS DIVERSAS,2017,2,0,2.57,E,RECEITAS DIVERSAS
70002,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,0.00,E,INDENIZACOES E RESTITUICOES
70002,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,6645.90,E,INDENIZACOES E RESTITUICOES
70002,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,RECEITAS DIVERSAS,2017,2,0,0.02,E,RECEITAS DIVERSAS
70002,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,RECEITAS DIVERSAS,2017,2,0,4942074.36,E,RECEITAS DIVERSAS
110101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,1653.68,E,RESTITUICOES
110801,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,20.00,E,RESTITUICOES
120101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,0.00,E,RESTITUICOES
120101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,123116.73,E,INDENIZACOES E RESTITUICOES
120101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,467.12,E,INDENIZACOES E RESTITUICOES
130101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,891.03,E,RESTITUICOES
130201,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,1342.74,E,INDENIZACOES E RESTITUICOES
130301,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,REPASSE FINANCEIRO RECEBIDO,2017,2,0,62904.46,E,
140101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,42.74,E,RESTITUICOES
140101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,175794.89,E,RESTITUICOES
140101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,4155.60,E,RESTITUICOES
140101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,9287.00,E,RESTITUICOES
140101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,2123.36,E,RESTITUICOES
140101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,73316.16,E,RESTITUICOES
140101,0,RECEITAS CORRENTES,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,2017,2,0,34826.25,E,INDENIZACOES E RESTITUICOES
530403,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,45370.02,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
530404,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,3171.08,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
530404,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,4209.91,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
530404,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,112.35,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
530404,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,360.31,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
530404,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,173.80,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
530404,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,661.92,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
530404,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,0.00,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
530404,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,10558.84,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
530409,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,11392.63,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
540101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,24281.24,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
560801,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,4864.88,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,1648.03,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,4384.95,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,4902.24,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,13873.41,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,472.31,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,398.41,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,29280.84,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,524.32,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,2434.76,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,3495.96,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,2483.88,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,1348.02,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600101,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,2614.67,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600301,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,175.71,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600301,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,2977.70,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600301,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,570.57,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600301,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,162.13,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
600301,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,360.61,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
610201,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,67635.96,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
610201,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,117.31,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
610201,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,35.93,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
610201,0,RECEITAS CORRENTES,RECEITA PATRIMONIAL,RECEITAS DE VALORES MOBILIÁRIOS,2017,3,0,1117.39,E,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,5436.00,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,7130.00,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,4056.00,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,2230.00,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,1141250.76,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,4400.00,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,99282701.61,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,300000.00,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,220625.01,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,19250.00,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,40000.00,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,37053.00,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
530401,0,RECEITAS CORRENTES,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,2017,3,0,85886.83,E,TRANSFERENCIAS INTERGOVERNAMENTAIS
610601,0,RECEITAS CORRENTES - OPERAÇÕES INTRAORÇAMENTÁRIAS,RECEITA DE SERVIÇOS - OPERAÇÕES INTRAORÇAMENTÁRIAS,,2017,4,0,-102954.50,E,
150102,9,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS CONCEDIDAS,TRANSFERÊNCIAS FINANCEIRAS CONCEDIDAS PARA O ÓRGÃO CENTRAL,COTA FINANCEIRA CONCEDIDA AO PODER EXECUTIVO,2017,2,0,-1150776.79,E,
210201,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,7260.40,E,
210201,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,6267244.48,E,
210201,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,3564.70,E,
220101,9,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS CONCEDIDAS,TRANSFERÊNCIAS FINANCEIRAS CONCEDIDAS PARA O ÓRGÃO CENTRAL,REPASSE FINANCEIRO CONCEDIDO,2017,2,0,-13547.17,E,
220101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,247380.03,E,
220101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,9086.90,E,
220101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,1576273.12,E,
220201,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,30837.99,E,
220201,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,REPASSE FINANCEIRO RECEBIDO,2017,2,0,743.37,E,
220201,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,REPASSE FINANCEIRO RECEBIDO,2017,2,0,14350.23,E,
240101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,159382.56,E,
240101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,29244079.51,E,
240101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,6627761.01,E,
240101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,70977.69,E,
240101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,13595695.81,E,
260101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,283554.98,E,
260101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,75666.49,E,
290101,9,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS CONCEDIDAS,TRANSFERÊNCIAS FINANCEIRAS CONCEDIDAS PARA O ÓRGÃO CENTRAL,REPASSE FINANCEIRO CONCEDIDO,2017,2,0,-1000000.00,E,
290101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,154448406.04,E,
290101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,744010.08,E,
290101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,120630.04,E,
290101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,17867494.16,E,
290101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,143712882.00,E,
290301,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,508429705.81,E,
290301,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,400000.00,E,
300101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,176206.77,E,
300101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,5085.64,E,
300301,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,1785.21,E,
300301,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,2216834.76,E,
300301,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,3052.68,E,
310101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,2213283.04,E,
310301,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,269125.28,E,
310301,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,42430.54,E,
320101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,DUODÉCIMO RECEBIDO,2017,2,0,35153741.67,E,
360101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,437188.07,E,
370101,9,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS CONCEDIDAS,TRANSFERÊNCIAS FINANCEIRAS CONCEDIDAS PARA O ÓRGÃO CENTRAL,REPASSE FINANCEIRO CONCEDIDO,2017,2,0,-8743.85,E,
370101,9,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS CONCEDIDAS,TRANSFERÊNCIAS FINANCEIRAS CONCEDIDAS PARA O ÓRGÃO CENTRAL,REPASSE FINANCEIRO CONCEDIDO,2017,2,0,-501729.42,E,
370101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,1857753.30,E,
370101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,130317.68,E,
370101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,536586.01,E,
380101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,210330.72,E,
380101,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,95000.67,E,
390301,9,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS CONCEDIDAS,TRANSFERÊNCIAS FINANCEIRAS CONCEDIDAS PARA O ÓRGÃO CENTRAL,REPASSE FINANCEIRO CONCEDIDO,2017,2,0,-33699.02,E,
390301,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,17691345.08,E,
390301,0,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS RECEBIDAS,TRANSFERÊNCIAS FINANCEIRAS RECEBIDAS DO ÓRGÃO CENTRAL,COTA FINACEIRA RECEBIDA DO ÓRGÃO CENTRAL,2017,2,0,345095.18,E,
150102,9,TRANSFERÊNCIAS INTRAGOVERNAMENTAIS CONCEDIDAS,TRANSFERÊNCIAS FINANCEIRAS CONCEDIDAS PARA O ÓRGÃO CENTRAL,COTA FINANCEIRA CONCEDIDA AO PODER EXECUTIVO,2017,6,0,-5572.19,E,
